,Date,ITS_LIVE Mean Velocity,Mask Ratio
689,2015-06-27,1672.1,0.367
690,2015-06-28,1956.0,0.648
691,2015-07-04,1710.6,0.38
692,2015-07-05,1859.6,0.594
695,2015-07-12,1784.6,0.64
696,2015-07-13,1598.7,0.474
697,2015-07-20,1541.2,0.446
700,2015-07-21,1609.3,0.597
701,2015-07-28,1616.1,0.653
703,2015-07-29,1511.0,0.479
704,2015-07-30,1385.2,0.251
705,2015-08-01,1572.0,0.649
706,2015-08-06,1580.2,0.73
707,2015-08-11,1625.0,0.753
711,2015-08-13,1523.6,0.658
713,2015-08-21,1496.8,0.542
714,2015-08-25,1543.1,0.698
715,2015-08-31,1585.9,0.734
716,2015-09-06,1574.8,0.623
717,2015-09-08,1439.6,0.584
719,2015-09-16,1517.7,0.674
720,2015-09-18,1604.1,0.605
721,2015-09-22,1437.2,0.506
722,2015-09-24,1382.8,0.45
723,2015-10-02,1565.8,0.67
724,2015-11-17,1519.0,0.645
725,2015-11-29,1410.2,0.55
726,2015-12-11,1510.9,0.601
727,2015-12-23,1504.3,0.594
728,2016-01-04,1468.8,0.539
729,2016-01-16,1389.3,0.507
730,2016-01-28,1449.2,0.466
731,2016-02-09,1329.3,0.474
732,2016-02-17,1489.3,0.473
733,2016-02-21,1455.9,0.496
734,2016-02-24,1324.1,0.425
735,2016-02-29,1445.2,0.438
736,2016-03-04,1317.9,0.427
737,2016-03-10,1720.5,0.702
738,2016-03-12,1598.7,0.527
739,2016-03-16,1441.1,0.47
740,2016-03-17,1676.7,0.68
741,2016-03-18,1536.7,0.461
743,2016-03-24,1509.4,0.341
744,2016-03-26,1838.9,0.661
745,2016-03-31,1803.5,0.737
750,2016-04-09,1879.0,0.608
752,2016-04-10,1648.8,0.606
757,2016-04-11,1722.7,0.624
762,2016-04-15,1758.5,0.683
772,2016-04-17,1596.6,0.46
775,2016-04-20,1701.9,0.51
785,2016-04-21,1851.8,0.712
786,2016-04-25,1639.4,0.68
795,2016-04-30,1800.3,0.728
798,2016-05-03,1823.7,0.728
799,2016-05-05,1806.1,0.695
803,2016-05-10,1897.1,0.737
808,2016-05-12,1756.9,0.617
809,2016-05-15,1822.1,0.673
810,2016-05-17,1562.4,0.501
811,2016-05-21,1514.8,0.47
812,2016-05-22,1403.2,0.261
814,2016-05-27,1977.1,0.71
817,2016-06-01,1852.0,0.589
820,2016-06-04,1651.8,0.251
821,2016-06-05,2004.9,0.536
824,2016-06-06,2065.1,0.675
828,2016-06-08,1930.6,0.627
829,2016-06-11,1928.0,0.57
831,2016-06-14,2000.3,0.567
832,2016-06-16,2112.6,0.742
836,2016-06-18,2007.7,0.556
838,2016-06-21,1586.2,0.238
840,2016-06-22,1675.6,0.485
842,2016-06-23,1772.0,0.412
844,2016-06-26,1746.5,0.462
850,2016-06-28,1871.6,0.607
851,2016-06-30,1888.6,0.706
852,2016-07-01,1800.9,0.579
858,2016-07-03,1867.9,0.69
860,2016-07-04,1767.7,0.622
862,2016-07-06,1547.7,0.487
864,2016-07-07,1863.9,0.69
866,2016-07-08,1772.8,0.574
868,2016-07-09,1509.6,0.518
869,2016-07-11,1302.2,0.371
871,2016-07-13,1836.0,0.686
877,2016-07-14,1516.2,0.669
883,2016-07-16,1545.6,0.751
886,2016-07-18,1216.8,0.486
888,2016-07-19,1212.2,0.775
892,2016-07-21,1114.5,0.688
896,2016-07-23,864.9,0.664
902,2016-07-24,897.6,0.65
909,2016-07-26,691.5,0.756
914,2016-07-28,707.1,0.745
920,2016-07-29,698.3,0.779
927,2016-07-30,704.4,0.772
928,2016-07-31,700.6,0.772
931,2016-08-01,709.6,0.748
932,2016-08-02,676.9,0.561
933,2016-08-03,735.7,0.754
942,2016-08-05,714.3,0.772
945,2016-08-07,660.5,0.714
951,2016-08-08,737.7,0.717
960,2016-08-10,697.7,0.611
963,2016-08-12,766.2,0.78
968,2016-08-13,744.3,0.576
977,2016-08-15,748.7,0.587
980,2016-08-17,604.6,0.209
988,2016-08-18,800.3,0.656
994,2016-08-19,748.3,0.704
998,2016-08-20,830.8,0.673
1001,2016-08-22,682.0,0.449
1008,2016-08-23,858.9,0.699
1015,2016-08-25,830.6,0.724
1018,2016-08-27,587.3,0.251
1019,2016-08-28,839.1,0.701
1031,2016-08-31,796.8,0.759
1033,2016-09-01,795.0,0.603
